"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.078517128E2,1.280542099E1,-3.899690552E0,3.918850708E-1
1.078616378E2,1.296049850E1,-3.838168488E0,3.376977539E-1
1.078715628E2,1.277443542E1,-3.733236694E0,3.866459656E-1
1.078814878E2,1.216146011E1,-3.597019958E0,4.604425049E-1
1.078914128E2,1.139385635E1,-3.425626373E0,6.060896301E-1
1.079013378E2,1.061816940E1,-3.238216095E0,7.574249268E-1
1.079112628E2,9.779014435E0,-3.074306946E0,7.979905701E-1
1.079211878E2,8.930429077E0,-2.835553436E0,7.634124756E-1
1.079311128E2,8.000263367E0,-2.431992645E0,7.291337585E-1
1.079410378E2,7.019353180E0,-1.992506561E0,6.524931335E-1
1.079509638E2,6.092929688E0,-1.604363708E0,5.047503662E-1
1.079608888E2,5.390739899E0,-1.312321014E0,3.746708679E-1
1.079708138E2,4.790039062E0,-1.155896301E0,2.113604736E-1
1.079807388E2,4.135899353E0,-1.062490540E0,7.544311523E-2
1.079906638E2,3.588787079E0,-9.583071899E-1,2.380050659E-2
1.080005888E2,3.342998199E0,-8.635542297E-1,8.816665649E-2
1.080105138E2,3.225642242E0,-7.958949280E-1,1.166075134E-1
1.080204388E2,3.094514923E0,-7.363188171E-1,1.814227295E-1
1.080303638E2,3.072061615E0,-6.680607605E-1,3.281176758E-1
1.080402888E2,3.153043213E0,-5.586383057E-1,5.164260864E-1
1.080502138E2,3.225791931E0,-4.191284180E-1,6.978488159E-1
1.080601388E2,3.431464233E0,-3.842509460E-1,8.506809998E-1
1.080700638E2,3.810326385E0,-5.421725464E-1,9.532177734E-1
1.080799888E2,4.273313599E0,-7.550299072E-1,1.147364044E0
1.080899138E2,4.800816650E0,-8.915460205E-1,1.401685181E0
1.080998388E2,5.430257721E0,-1.041384430E0,1.543889465E0
1.081097638E2,6.034251709E0,-1.158141632E0,1.496887207E0
1.081196888E2,6.531817017E0,-1.179397430E0,1.421593781E0
1.081296138E2,6.878945160E0,-1.134790192E0,1.419198761E0
1.081395388E2,7.333849182E0,-1.139280853E0,1.470841370E0
1.081494638E2,7.874824219E0,-1.267264709E0,1.527872772E0
1.081593888E2,8.543334045E0,-1.542242889E0,1.599124603E0
1.081693138E2,9.315578156E0,-1.980830841E0,1.629511414E0
1.081792388E2,1.024304947E1,-2.577190704E0,1.731599121E0
1.081891638E2,1.114911530E1,-3.199895782E0,1.901645508E0
1.081990888E2,1.177256882E1,-3.695365448E0,2.062411194E0
1.082090138E2,1.225890747E1,-3.928879852E0,2.312391357E0
1.082189388E2,1.261711258E1,-3.954626312E0,2.596949615E0
1.082288638E2,1.283535873E1,-3.886068878E0,2.781665497E0
1.082387888E2,1.291050247E1,-3.744463348E0,3.026107178E0
1.082487138E2,1.291095154E1,-3.508404236E0,3.261567535E0
1.082586388E2,1.307950104E1,-3.479664001E0,3.309318237E0
1.082685638E2,1.343141922E1,-3.834426270E0,3.243305511E0
1.082784888E2,1.377211075E1,-4.296365662E0,3.184477844E0
1.082884138E2,1.402747971E1,-4.640350342E0,3.111429749E0
1.082983388E2,1.411459854E1,-4.717739410E0,2.996468811E0
1.083082638E2,1.422387131E1,-4.600084076E0,2.839145966E0
1.083181888E2,1.434332291E1,-4.446503448E0,2.494113464E0
1.083281138E2,1.453237976E1,-4.264631653E0,2.219434662E0
1.083380388E2,1.480032257E1,-3.995191956E0,2.064806213E0
1.083479638E2,1.502051468E1,-3.757336578E0,2.024989014E0
1.083578898E2,1.498653534E1,-3.632496185E0,2.267933807E0
1.083678148E2,1.476140350E1,-3.354823608E0,2.568059692E0
1.083777398E2,1.442056229E1,-3.019520874E0,2.717898102E0
1.083876648E2,1.392584106E1,-2.843486938E0,2.916085968E0
1.083975898E2,1.335013824E1,-2.678230591E0,3.158581696E0
1.084075143E2,1.283251465E1,-2.479294281E0,3.331472168E0
