"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.064389771E1,-2.160756683E0,-3.452869720E0,-2.514770508E-1
1.065392771E1,-1.795516205E0,-1.356179810E0,-4.740641785E-1
1.066395671E1,-1.201401672E0,3.588038635E-1,-5.471122742E-1
1.067398671E1,-6.408174133E-1,1.685195618E0,-4.632865906E-1
1.068401571E1,-5.541476440E-1,2.517315216E0,-4.186793518E-1
1.069404471E1,-8.071215820E-1,2.725232849E0,-6.056405640E-1
1.070407471E1,-8.996292114E-1,2.554737396E0,-8.032296753E-1
1.071410371E1,-8.934919739E-1,2.325713654E0,-6.839277649E-1
1.072413371E1,-8.496331787E-1,2.017654266E0,-1.058299255E-1
1.073416271E1,-8.836125183E-1,1.739832001E0,7.301815796E-1
1.074419171E1,-1.034498749E0,1.511856079E0,1.427731018E0
1.075422171E1,-1.558409271E0,1.179098053E0,1.662592621E0
1.076425071E1,-2.052980804E0,2.240840149E-1,1.442250824E0
1.077428071E1,-1.302291870E0,-9.427395630E-1,1.272952881E0
1.078430971E1,-1.186133423E0,-1.264270935E0,1.390308838E0
1.079433871E1,-1.537452850E0,-1.380878448E0,1.832040253E0
1.080436871E1,-1.799408112E0,-1.410516815E0,2.284549255E0
1.081439771E1,-2.114802246E0,-1.356628876E0,2.470163269E0
1.082442771E1,-2.297721863E0,-1.187330933E0,2.456990662E0
1.083445671E1,-1.888622589E0,-9.008267212E-1,2.370919647E0
1.084448671E1,-1.649420013E0,-8.370593262E-1,2.006726990E0
1.085451571E1,-1.438957672E0,-1.106199646E0,1.169368286E0
1.086454471E1,-1.093027039E0,-1.497935028E0,-5.089416504E-2
1.087457471E1,-6.869215393E-1,-2.020947418E0,-1.270707550E0
1.088460371E1,-9.190887451E-2,-2.752775574E0,-1.353934479E0
1.089463371E1,9.909393311E-2,-3.256029053E0,2.923420715E-1
1.090466271E1,-1.318757629E-1,-3.940106506E0,3.698508911E0
1.091469171E1,-1.266516266E0,-5.585933990E0,7.703580322E0
1.092472146E1,-3.109932861E0,-8.712631989E0,8.852141876E0
1.093475046E1,-5.447621613E0,-1.608046051E1,5.051844635E0
1.094478046E1,-5.554798737E0,-3.171634552E1,2.024539948E0
1.095480946E1,9.234297180E-1,-4.548980347E1,4.764591980E0
1.096483846E1,6.233188019E0,-4.675392471E1,6.466103668E0
1.097486846E1,3.311413879E0,-3.911081863E1,-1.365759888E0
1.098489746E1,-1.725162506E0,-2.906580734E1,-6.003266144E0
1.099492746E1,-3.215313721E0,-2.500654861E1,-2.678529968E0
1.100495646E1,-2.678829346E0,-2.531909866E1,2.143991547E0
1.101498546E1,-5.987548828E-3,-2.641975983E1,3.974684601E0
1.102501546E1,2.051034851E0,-2.640568909E1,5.220543823E0
1.103504446E1,2.870879974E0,-2.503918076E1,5.947432251E0
1.104507446E1,2.665806427E0,-2.264281403E1,5.294939117E0
1.105510346E1,3.517684937E-1,-2.061348404E1,5.581742706E0
1.106513246E1,-2.438429260E0,-1.869881561E1,5.556445312E0
1.107516246E1,-3.797004089E0,-1.627595398E1,4.490362244E0
1.108519146E1,-3.825295258E0,-1.369891296E1,3.027753754E0
1.109522146E1,-3.344794464E0,-1.099673218E1,1.466949463E0
1.110525046E1,-2.931653595E0,-8.119864655E0,2.540217590E-1
1.111527946E1,-2.594704285E0,-5.182073822E0,-7.659571838E-1
1.112530946E1,-2.356848907E0,-2.343975677E0,-1.491797791E0
1.113533846E1,-1.830693054E0,1.597178650E-1,-1.570234680E0
1.114536846E1,-1.168320465E0,2.088906097E0,-1.559457092E0
1.115539746E1,-9.500743103E-1,3.133284302E0,-1.662442932E0
1.116542646E1,-1.057251434E0,3.209924927E0,-1.565744019E0
1.117545646E1,-1.126108246E0,3.104993134E0,-1.411714325E0
1.118548546E1,-1.236129456E0,2.881058807E0,-8.698411560E-1
1.119551546E1,-1.362466736E0,2.640059967E0,-1.565744019E-1
1.120554446E1,-1.479673004E0,2.301913147E0,5.002597046E-1
1.121557346E1,-1.609004059E0,1.814526672E0,7.595205688E-1
1.122560346E1,-1.870959320E0,1.398092651E0,6.756948853E-1
1.123563246E1,-2.149829407E0,9.630972290E-1,5.557942200E-1
1.124566246E1,-1.869911499E0,2.990780640E-1,5.616320801E-1
1.125569146E1,-1.264570312E0,-4.162843323E-1,8.422984314E-1
1.126572046E1,-9.536668396E-1,-6.502478027E-1,1.358275452E0
1.127575046E1,-4.553530884E-1,-5.718109131E-1,1.831591187E0
1.128577946E1,-2.709365845E-1,-5.281018066E-1,2.195783844E0
1.129580946E1,-6.409671021E-1,-6.616241455E-1,2.587070160E0
1.130583846E1,-1.311273193E0,-8.545729065E-1,2.872227173E0
1.131586746E1,-1.892664185E0,-9.020242310E-1,2.604733429E0
1.132589746E1,-2.253114624E0,-9.479786682E-1,1.734592896E0
1.133592646E1,-2.525548096E0,-1.049766998E0,1.003064117E0
1.134595646E1,-2.617007904E0,-1.421893158E0,5.019062805E-1
1.135598546E1,-1.907483368E0,-2.155068512E0,-4.026626587E-1
1.136601446E1,-1.013542328E0,-2.970273285E0,-7.565267944E-1
1.137604446E1,-5.101391602E-1,-3.812122650E0,-1.965412903E-1
1.138607346E1,3.457809448E-2,-3.897744598E0,6.224057007E-1
1.139610346E1,4.243675232E-1,-3.998036041E0,3.472778320E0
1.140613246E1,2.020797729E-2,-6.140530701E0,9.525890808E0
1.141616146E1,-1.325343933E0,-1.159279266E1,1.281125885E1
1.142619146E1,-2.361189880E0,-3.006423111E1,8.029003601E0
1.143622046E1,2.088906097E0,-5.026517303E1,-9.595046997E-2
1.144625046E1,7.487878876E0,-4.971551605E1,4.396208038E0
1.145627946E1,6.877298584E0,-3.859753601E1,2.907553711E0
1.146630846E1,2.686613159E0,-2.705728409E1,-6.450386353E0
1.147633846E1,-3.637435913E-2,-2.129666336E1,-9.428892517E0
1.148636746E1,-3.590283966E0,-2.012160690E1,-4.389771423E0
1.149639746E1,-6.842570801E0,-2.274355453E1,1.269959106E0
1.150642646E1,-7.411687317E0,-2.752970169E1,2.261347504E0
1.151645546E1,-5.672154694E0,-3.051988358E1,4.355343018E0
1.152648546E1,-3.228186951E0,-2.936728043E1,8.668623505E0
1.153651446E1,-1.354982300E0,-2.422711945E1,8.145162048E0
1.154654446E1,2.139051819E-1,-1.937301361E1,6.722520447E0
1.155657346E1,2.707868958E-1,-1.625335098E1,7.033872986E0
1.156660346E1,-8.560697937E-1,-1.378273865E1,5.092110901E0
1.157663246E1,-1.830693054E0,-1.120779327E1,2.493215332E0
1.158666146E1,-2.262395325E0,-8.226892090E0,7.610174561E-1
1.159669146E1,-2.421514435E0,-5.098397827E0,-2.859054565E-1
1.160672046E1,-2.490970001E0,-2.192790070E0,-1.131646729E0
1.161675046E1,-2.420616302E0,4.614903259E-1,-1.976938934E0
1.162677946E1,-2.157912598E0,2.751578064E0,-2.638563080E0
1.163680846E1,-2.512674866E0,3.845802612E0,-2.780318298E0
1.164683846E1,-3.232527924E0,3.976780243E0,-2.665357361E0
1.165686746E1,-3.827091522E0,3.796405334E0,-2.425855408E0
1.166689746E1,-3.927832031E0,3.430416412E0,-1.977388000E0
1.167692646E1,-3.630250854E0,2.974614258E0,-1.154399414E0
1.168695546E1,-3.033142548E0,2.377056885E0,1.073268127E-1
1.169698546E1,-2.451302490E0,1.744921417E0,1.289268951E0
1.170701446E1,-1.917662201E0,1.751358032E-1,2.071991272E0
1.171704446E1,-1.364412689E0,-1.232836304E0,2.258503418E0
1.172707346E1,-1.195713501E0,-1.669777679E0,1.994452515E0
1.173710246E1,-1.105301514E0,-1.784439240E0,1.443897400E0
1.174713246E1,-8.455915833E-1,-1.609004059E0,1.100511475E0
1.175716146E1,-6.005511475E-1,-1.274000702E0,9.852511597E-1
1.176719146E1,-1.752854919E-1,-9.620494080E-1,9.639953613E-1
1.177722046E1,9.205856323E-2,-7.141648865E-1,1.185834045E0
1.178724946E1,-6.735992432E-3,-5.520520020E-1,1.641486511E0
1.179727946E1,-2.597099304E-1,-5.400769043E-1,2.278412018E0
1.180730846E1,-5.468128967E-1,-5.198689270E-1,2.548300781E0
1.181733846E1,-8.131091309E-1,-8.038284302E-1,1.434317322E0
1.182736746E1,-1.090033264E0,-1.350641327E0,-1.078357544E0
1.183739646E1,-1.115779724E0,-2.181563416E0,-2.370171204E0
1.184742646E1,-6.692582703E-1,-3.447929993E0,-1.290316772E-1
1.185745546E1,-6.724017334E-1,-4.608616333E0,3.943549347E0
1.186748546E1,-1.529070282E0,-5.901926880E0,5.796695709E0
1.187751446E1,-2.170935516E0,-6.819219360E0,-2.458337860E0
1.188754346E1,-2.192490692E0,-8.076754303E0,-5.235662384E0
1.189757346E1,-2.399510193E0,-1.720372467E1,8.839568024E0
1.190760246E1,1.532363434E0,-3.162952606E1,6.623875580E0
1.191763246E1,4.462370453E0,-3.733655823E1,-7.547305298E0
1.192766133E1,4.337080994E0,-3.919644058E1,-2.651286621E0
1.193769133E1,1.085392914E0,-3.756528259E1,6.573879547E0
1.194772033E1,-1.814975739E0,-2.964151016E1,4.332889709E0
1.195774933E1,-1.400487671E0,-2.509261963E1,-1.230890350E0
1.196777933E1,-1.581161957E0,-2.361564102E1,2.139351196E0
1.197780833E1,-2.037562866E0,-2.409314804E1,4.457879791E0
1.198783833E1,-1.709744568E0,-2.545426758E1,3.137325897E0
1.199786733E1,-1.381028137E0,-2.596231110E1,3.901337128E0
1.200789633E1,-1.515598297E0,-2.503334290E1,5.382507019E0
1.201792633E1,-1.346599731E0,-2.302182587E1,4.844226379E0
1.202795533E1,-7.702981567E-1,-2.067291046E1,4.279899902E0
1.203798533E1,-2.237846375E-1,-1.814421890E1,4.307292938E0
1.204801433E1,8.232879639E-2,-1.556837540E1,3.810176697E0
1.205804333E1,3.023712158E-1,-1.289209076E1,3.120860138E0
1.206807333E1,2.875520325E-1,-1.017284546E1,2.345771942E0
1.207810233E1,1.613644409E-1,-7.472311249E0,1.254391479E0
1.208813233E1,-9.220825195E-2,-4.811893616E0,3.529660034E-1
1.209816133E1,-4.303550720E-1,-2.280357971E0,-7.529342651E-2
1.210819033E1,-6.942562866E-1,-2.619552612E-2,2.052232361E-1
1.211822033E1,-9.647438049E-1,1.844314728E0,7.791297913E-1
1.212824933E1,-1.447040863E0,3.033292236E0,9.364526367E-1
1.213827933E1,-2.072440338E0,3.295097809E0,5.980064392E-1
1.214830833E1,-2.651585999E0,3.325484619E0,1.947450256E-1
1.215833733E1,-3.090772705E0,3.279230804E0,1.294807434E-1
1.216836733E1,-3.542383575E0,3.067570953E0,3.715274048E-1
1.217839633E1,-4.020339661E0,2.745889893E0,7.403604126E-1
1.218842633E1,-4.571792908E0,2.275867310E0,1.082099762E0
1.219845533E1,-5.316045227E0,1.409468994E0,1.326092377E0
1.220848533E1,-4.961732025E0,-2.158511353E-1,1.103205872E0
1.221851433E1,-3.676504669E0,-1.548829193E0,3.737727356E-1
1.222854333E1,-2.906056824E0,-2.123933258E0,-4.674778748E-1
1.223857333E1,-1.758094025E0,-2.256407776E0,-8.813671875E-1
1.224860233E1,-5.174739075E-1,-1.817370758E0,-6.321354675E-1
1.225863233E1,1.519340515E-1,-1.378034363E0,1.070274353E-1
1.226866133E1,4.776567078E-1,-1.102307739E0,9.354048157E-1
1.227869033E1,6.810836792E-1,-8.306227112E-1,1.329385529E0
1.228872033E1,1.075962524E0,-5.001100159E-1,9.526190186E-1
1.229874933E1,1.632654877E0,-3.438349915E-1,-2.127076721E-1
1.230877933E1,1.999392242E0,-2.197430420E-1,-9.469308472E-1
1.231880833E1,2.125879211E0,-2.588117981E-1,2.049238586E-1
1.232883733E1,1.458866272E0,-1.288520508E0,2.953208771E0
1.233886733E1,-6.662644958E-1,-3.064577179E0,6.324049072E0
1.234889633E1,-2.519410858E0,-5.176086273E0,7.927364960E0
1.235892633E1,-2.359992371E0,-7.320975952E0,-1.440604248E0
1.236895533E1,-2.239942017E0,-9.471254425E0,-6.149961090E0
1.237898433E1,-3.221450958E0,-1.896750687E1,9.825118561E0
1.238901433E1,-3.267704773E-1,-3.433739502E1,1.243344452E1
1.239904333E1,5.481900330E0,-4.298640930E1,-2.616858215E0
1.240907333E1,7.901169434E0,-4.344774994E1,-3.558849335E0
1.241910233E1,2.975811768E0,-3.866055496E1,4.391268311E0
1.242913133E1,-3.049608307E0,-3.044488953E1,4.797972565E0
1.243916133E1,-3.382066956E0,-2.594674347E1,-5.788462830E-1
1.244919033E1,-3.035986633E0,-2.400572983E1,2.544708252E-3
1.245922033E1,-3.553759918E0,-2.363944153E1,2.788551178E0
1.246924933E1,-3.775149536E0,-2.435225922E1,4.240681458E0
1.247927833E1,-3.209326172E0,-2.451212677E1,3.987108765E0
1.248930833E1,-2.827170868E0,-2.321357712E1,5.273234253E0
1.249933733E1,-3.057541809E0,-2.116568573E1,6.277196503E0
1.250936733E1,-2.959196320E0,-1.889580597E1,5.463638306E0
1.251939633E1,-2.361489258E0,-1.644121033E1,4.052672424E0
1.252942533E1,-1.797312469E0,-1.371073837E1,2.894231415E0
1.253945533E1,-1.218615875E0,-1.080078964E1,1.701960754E0
1.254948433E1,-9.910890198E-1,-7.863148499E0,5.233117676E-1
1.255951433E1,-1.004111938E0,-4.946314087E0,-4.351451111E-1
1.256954333E1,-9.394464111E-1,-2.137255554E0,-8.922944641E-1
1.257957333E1,-6.515950012E-1,2.778222656E-1,-1.199455719E0
1.258960233E1,-5.123844910E-1,2.173779602E0,-1.695524139E0
1.259963133E1,-9.234297180E-1,3.059487762E0,-1.890867920E0
1.260966133E1,-1.368304596E0,3.181783447E0,-1.548230438E0
1.261969033E1,-1.706002350E0,3.170257416E0,-6.173162842E-1
1.262972033E1,-2.146835632E0,3.083587646E0,-9.340576172E-2
1.263974933E1,-2.551743622E0,2.830014954E0,-1.781295776E-1
1.264977833E1,-2.655627594E0,2.445165253E0,-3.460803223E-1
1.265980833E1,-2.414329376E0,2.070793762E0,-3.119512939E-1
1.266983733E1,-1.818568268E0,1.772015076E0,-1.466949463E-1
1.267986733E1,-7.042854309E-1,1.226998444E0,1.811233521E-2
1.268989633E1,4.096980286E-1,1.438508606E-1,2.987786865E-1
1.269992533E1,9.750723267E-1,-6.409671021E-1,6.261479187E-1
1.270995533E1,1.173559570E0,-9.825567627E-1,1.084943848E0
1.271998433E1,1.001118164E0,-1.183588715E0,1.586850128E0
1.273001433E1,6.334826660E-1,-1.239422607E0,2.034868469E0
1.274004333E1,3.161425781E-1,-1.314416656E0,2.325264587E0
1.275007233E1,-8.352630615E-2,-1.513203278E0,2.370320892E0
1.276010233E1,-4.625381470E-1,-1.627116394E0,2.067949677E0
1.277013133E1,-6.707551575E-1,-1.455273743E0,1.631008301E0
1.278016133E1,-8.494834900E-1,-1.071771240E0,1.261726227E0
1.279019033E1,-1.224304047E0,-1.059047699E0,2.600093079E-1
1.280022033E1,-1.342258759E0,-1.398242340E0,-1.056053925E0
1.281024933E1,-1.193468170E0,-1.921254730E0,-1.007554779E0
1.282027833E1,-9.732760620E-1,-2.605182495E0,9.616003418E-1
1.283030833E1,-6.301895142E-1,-3.416944427E0,4.320764923E0
1.284033733E1,-6.902146912E-1,-5.057383118E0,6.581214294E0
1.285036733E1,-1.336720276E0,-7.748337250E0,4.632117462E0
1.286039633E1,-2.216141510E0,-1.764156418E1,-2.056124268E0
1.287042533E1,5.110372925E-1,-3.737817169E1,-2.063009949E0
1.288045533E1,1.222657471E0,-4.875256851E1,5.177134094E0
1.289048433E1,-1.289119263E0,-5.008973785E1,3.246149597E0
1.290051433E1,-3.738176422E0,-4.139940948E1,-1.498982849E0
1.291054333E1,-4.837939453E0,-2.981050873E1,-9.692344666E-1
1.292057233E1,-5.366640015E0,-2.382385803E1,7.298822021E-1
1.293060183E1,-3.982169037E0,-2.129441803E1,2.335144043E-1
1.294063083E1,-9.705816650E-1,-2.075568832E1,1.675914917E0
1.295066083E1,1.103804626E0,-2.155532547E1,4.026776276E0
1.296068983E1,1.729054413E0,-2.237981094E1,5.064717865E0
1.297071983E1,1.607207794E0,-2.208911545E1,5.749992828E0
1.298074883E1,7.153623962E-1,-2.063369202E1,5.838458862E0
1.299077783E1,-1.688488770E-1,-1.848281479E1,4.956043854E0
1.300080783E1,-6.077362061E-1,-1.616668121E1,3.718866577E0
1.301083683E1,-6.279441833E-1,-1.365700012E1,3.057841187E0
1.302086683E1,-7.159611511E-1,-1.089269852E1,2.287393341E0
1.303089583E1,-8.675958252E-1,-7.935597839E0,9.840536499E-1
1.304092483E1,-1.127904510E0,-4.956043854E0,-1.898052979E-1
1.305095483E1,-1.541793823E0,-2.237696686E0,-1.047821045E0
1.306098383E1,-1.752705231E0,4.909790039E-2,-1.601968689E0
1.307101383E1,-1.895208893E0,2.006277924E0,-1.592538300E0
1.308104283E1,-2.275567932E0,3.480262756E0,-1.181343384E0
1.309107183E1,-3.083138580E0,3.959116974E0,-1.058748322E0
1.310110183E1,-3.664828949E0,3.935615845E0,-1.281335449E0
1.311113083E1,-3.741768951E0,3.740421753E0,-1.436113586E0
1.312116083E1,-3.350782013E0,3.312312012E0,-1.081051941E0
1.313118983E1,-2.863694916E0,2.755170593E0,-5.992039490E-1
1.314121883E1,-2.446961517E0,2.210004272E0,5.837860107E-2
1.315124883E1,-1.936672668E0,1.243763580E0,7.768844604E-1
1.316127783E1,-1.418001251E0,-6.551875305E-1,1.108295288E0
1.317130783E1,-1.023571472E0,-1.596280518E0,1.063388672E0
1.318133683E1,-9.050180054E-1,-1.994602203E0,8.147557068E-1
1.319136683E1,-6.065386963E-1,-2.124681702E0,6.601272583E-1
1.320139583E1,-1.037342834E-1,-1.846260681E0,6.306385803E-1
1.321142483E1,3.339555359E-1,-1.088536377E0,8.415499878E-1
1.322145483E1,4.842430115E-1,-3.153941345E-1,1.266366577E0
1.323148383E1,4.333488464E-1,1.160087585E-1,1.591191101E0
1.324151383E1,5.028044128E-1,1.252894592E-1,1.551523590E0
1.325154283E1,5.755531311E-1,-1.776805115E-1,1.152902527E0
1.326157183E1,5.825885010E-1,-9.478289795E-1,8.909472656E-1
1.327160183E1,6.382727051E-1,-1.951940918E0,1.840871887E0
1.328163083E1,2.137554932E-1,-3.064128113E0,4.891677704E0
1.329166083E1,-1.279988251E0,-4.696633301E0,7.648195496E0
1.330168983E1,-2.684816895E0,-6.548432465E0,4.906945953E0
1.331171883E1,-3.518732758E0,-8.721912689E0,5.170248413E-1
1.332174883E1,-5.373825073E0,-1.461695389E1,2.642005920E-1
1.333177783E1,-5.930966492E0,-2.988834686E1,6.549031219E0
1.334180783E1,2.396516418E-1,-4.316199417E1,7.940986633E0
1.335183683E1,4.934638367E0,-4.561224884E1,6.782395935E-1
1.336186683E1,2.535577240E0,-4.003394897E1,-3.771257629E0
1.337189583E1,-2.417622528E0,-2.839325592E1,7.349716187E-2
1.338192483E1,-3.927532654E0,-2.218835907E1,9.493258667E-1
1.339195483E1,-2.878364410E0,-2.063773361E1,-1.004411316E0
1.340198383E1,-1.338965607E0,-2.089534790E1,-6.703060913E-1
1.341201383E1,-4.258644104E-1,-2.207444595E1,2.061363373E0
1.342204283E1,2.020797729E-2,-2.351594833E1,3.464096375E0
1.343207183E1,2.240840149E-1,-2.409599213E1,4.204307098E0
1.344210183E1,-3.852987671E-1,-2.286405396E1,5.502707062E0
1.345213083E1,-1.002914429E0,-2.012355286E1,6.028114471E0
1.346216083E1,-1.106648712E0,-1.724444000E1,5.665119324E0
1.347218983E1,-6.891668701E-1,-1.460662537E1,4.638254700E0
1.348221883E1,-5.752537537E-1,-1.213511490E1,3.427572327E0
1.349224883E1,-5.896238708E-1,-9.666747894E0,2.043999481E0
1.350227783E1,-6.505471802E-1,-7.150330811E0,5.737568665E-1
1.351230783E1,-8.434959412E-1,-4.670288086E0,-5.322930908E-1
1.352233683E1,-9.976753235E-1,-2.403551788E0,-1.271306305E0
1.353236683E1,-1.069226532E0,-3.128494263E-1,-1.354832611E0
1.354239583E1,-1.184187469E0,1.525477753E0,-1.113684082E0
1.355242483E1,-1.514101410E0,2.850971375E0,-8.964857483E-1
1.356245483E1,-2.130968628E0,3.290307770E0,-8.740324402E-1
1.357248383E1,-2.652035065E0,3.307222595E0,-1.184786224E0
1.358251383E1,-3.011138306E0,3.175496521E0,-1.256038055E0
1.359254283E1,-3.211122437E0,2.992726593E0,-8.285270691E-1
1.360257183E1,-3.365601196E0,2.749482422E0,-1.528321838E-1
1.361260183E1,-3.543281708E0,2.299518127E0,6.617738342E-1
1.362263083E1,-3.546874237E0,1.055754547E0,1.251996460E0
1.363266083E1,-2.710413666E0,-7.920030212E-1,1.377734985E0
1.364268983E1,-2.398013306E0,-1.669178925E0,1.159189453E0
1.365271883E1,-2.145638123E0,-2.101330261E0,7.952961731E-1
1.366274883E1,-1.512454834E0,-2.233804779E0,4.864883423E-1
1.367277783E1,-4.345463562E-1,-1.847907257E0,3.116519165E-1
1.368280783E1,3.050656128E-1,-1.108594666E0,3.472778320E-1
1.369283683E1,2.877017212E-1,-5.783972168E-1,6.985972595E-1
1.370286683E1,2.377056885E-1,-2.191442871E-1,1.267414398E0
1.371289583E1,5.176235962E-1,-2.200424194E-1,1.185085602E0
1.372292483E1,8.707392883E-1,-5.281018066E-1,3.754193115E-1
1.373295483E1,1.401535492E0,-9.732760620E-1,3.613485718E-1
1.374298383E1,1.774260406E0,-1.669328613E0,1.958676910E0
1.375301383E1,1.231489105E0,-2.971470795E0,5.351222076E0
1.376304283E1,-7.578739929E-1,-4.791985016E0,7.570956116E0
1.377307183E1,-2.229763184E0,-6.497837677E0,2.650987244E0
1.378310183E1,-2.982996826E0,-8.738528137E0,-2.534080353E0
1.379313083E1,-5.084776154E0,-1.689207275E1,4.375401306E-1
1.380316083E1,-4.862488403E0,-3.249876846E1,5.748645630E0
1.381318983E1,1.949994965E0,-4.252761337E1,4.374203796E0
1.382321983E1,5.729784851E0,-4.430172409E1,-6.035449219E-1
1.383324883E1,2.124382324E0,-3.944761826E1,-2.720442810E0
1.384327783E1,-2.766846313E0,-2.839160934E1,1.333127747E0
1.385330783E1,-3.795058136E0,-2.273756699E1,1.633852386E0
1.386333683E1,-2.450104980E0,-2.187221649E1,8.816665649E-2
1.387336683E1,-6.794371033E-1,-2.307481567E1,8.195457458E-1
1.388339583E1,2.065704346E-1,-2.461586105E1,3.184777222E0
1.389342483E1,5.857319641E-1,-2.523886551E1,4.486620026E0
1.390345483E1,2.627037048E-1,-2.418101532E1,5.159021759E0
1.391348383E1,-3.309617615E-1,-2.143123352E1,6.180497589E0
1.392351383E1,-3.743714905E-1,-1.861618744E1,6.094127197E0
1.393354296E1,1.362167358E-2,-1.616772903E1,4.876708832E0
1.394357196E1,1.257385254E-1,-1.382255585E1,3.650907898E0
1.395360196E1,3.517684937E-2,-1.142439285E1,2.424508209E0
1.396363096E1,-9.205856323E-2,-8.864566040E0,8.261320496E-1
1.397366096E1,-2.576142883E-1,-6.259084167E0,-5.834866333E-1
1.398368996E1,-6.113287354E-1,-3.729943542E0,-1.362466736E0
1.399371996E1,-1.033750305E0,-1.339115295E0,-1.632355499E0
1.400374896E1,-1.474583588E0,9.557624817E-1,-1.519639893E0
1.401377796E1,-2.013163605E0,2.799029388E0,-1.341660004E0
1.402380796E1,-2.836152191E0,3.650458832E0,-1.315314789E0
1.403383696E1,-3.514242096E0,3.838318176E0,-1.565145264E0
1.404386696E1,-3.859873352E0,3.826193390E0,-1.728605347E0
1.405389596E1,-3.859124908E0,3.674858093E0,-1.616039429E0
1.406392496E1,-3.471730499E0,3.324586487E0,-9.020242310E-1
1.407395496E1,-2.794089661E0,2.788850555E0,4.465214539E-1
1.408398396E1,-2.509381714E0,1.279239807E0,1.793121185E0
1.409401396E1,-2.419418793E0,-1.082698517E0,2.206112366E0
1.410404296E1,-2.110311584E0,-2.114203491E0,2.048340454E0
1.411407296E1,-1.981429596E0,-2.683619385E0,1.413809967E0
1.412410196E1,-1.675465851E0,-2.918181610E0,7.044351196E-1
1.413413096E1,-8.184979248E-1,-2.859353943E0,3.890409851E-1
1.414416096E1,4.257147217E-1,-1.862277374E0,3.094065857E-1
1.415418996E1,6.521937561E-1,-4.249662781E-1,5.086422729E-1
1.416421996E1,4.215234375E-1,4.486170959E-1,9.759704590E-1
1.417424896E1,5.008584595E-1,5.062472534E-1,1.157542877E0
1.418427796E1,1.001716919E0,2.314187622E-1,1.030008087E0
1.419430796E1,1.571731567E0,-8.217910767E-2,1.314117279E0
1.420433696E1,2.027084656E0,-5.304968262E-1,2.096689911E0
1.421436696E1,1.964514771E0,-1.441951447E0,3.108435974E0
1.422439596E1,1.283281403E0,-2.746338959E0,3.991000671E0
1.423442596E1,-1.243913269E-1,-4.299958191E0,3.689228210E0
1.424445496E1,-1.388811951E0,-5.482050018E0,-1.774709473E0
1.425448396E1,-2.386038208E0,-7.671996002E0,-4.516707458E0
1.426451396E1,-4.449347534E0,-1.826920898E1,8.437354431E0
1.427454296E1,-3.936214600E0,-3.268363403E1,1.017868332E1
1.428457296E1,1.541195068E0,-3.875500854E1,-2.957400055E0
1.429460196E1,4.818479919E0,-3.952994705E1,-4.640350342E0
1.430463096E1,1.121168518E-1,-3.859259628E1,1.974693604E0
1.431466096E1,-6.370751953E0,-3.183040833E1,5.735323334E0
1.432468996E1,-4.545447693E0,-2.584720047E1,9.467811584E-1
1.433471996E1,-1.723515930E0,-2.233595215E1,-3.757186890E-2
1.434474896E1,-5.707630920E-1,-2.040796143E1,1.915566559E0
1.435477896E1,-4.432283020E-1,-2.059043198E1,2.576292572E0
1.436480796E1,-9.623487854E-1,-2.189422073E1,2.919229431E0
1.437483696E1,-1.498833160E0,-2.281181259E1,3.365002441E0
1.438486696E1,-1.616189117E0,-2.202909027E1,3.415896606E0
1.439489596E1,-1.374591522E0,-1.996084122E1,4.020489349E0
1.440492596E1,-7.911048889E-1,-1.757555145E1,4.477788391E0
1.441495496E1,2.814147949E-2,-1.520343430E1,4.212539978E0
1.442498396E1,6.581813049E-1,-1.296034882E1,3.293002167E0
1.443501396E1,1.025667114E0,-1.058942917E1,2.132315826E0
1.444504296E1,1.182840271E0,-8.128696289E0,8.225395203E-1
1.445507296E1,1.092877350E0,-5.700745239E0,-2.387535095E-1
1.446510196E1,5.409750366E-1,-3.345243530E0,-5.848338318E-1
1.447513196E1,-7.679031372E-2,-1.125210114E0,-3.573069763E-1
1.448516096E1,-6.084846497E-1,7.888595581E-1,-3.623963928E-1
1.449518996E1,-1.109792175E0,2.265239410E0,-4.975653076E-1
1.450521996E1,-2.072140961E0,3.044967957E0,-5.367837524E-1
1.451524896E1,-3.028801575E0,3.295846252E0,-1.725910950E-1
1.452527896E1,-3.862268372E0,3.370540924E0,-2.100132751E-1
1.453530796E1,-4.496649170E0,3.315605164E0,-4.752616882E-1
1.454533796E1,-4.694837036E0,3.043920135E0,-5.188211060E-1
1.455536696E1,-4.523593140E0,2.322719879E0,-1.330732727E-1
1.456539596E1,-3.501967621E0,1.131646729E-1,4.933740234E-1
1.457542596E1,-2.684667206E0,-1.556762695E0,6.471043396E-1
1.458545496E1,-2.537672882E0,-2.166295166E0,6.649172974E-1
1.459548496E1,-2.123334503E0,-2.390379181E0,7.619155884E-1
1.460551396E1,-1.183738403E0,-2.220482483E0,1.103654938E0
1.461554296E1,-2.275268555E-2,-1.539398804E0,1.434167633E0
1.462557296E1,6.879693604E-1,-8.581654358E-1,1.595681763E0
1.463560196E1,8.515791321E-1,-4.038601685E-1,1.802850952E0
1.464563196E1,8.683442688E-1,-4.296066284E-2,1.981728973E0
1.465566096E1,1.140628052E0,-1.167572021E-2,1.974693604E0
1.466569096E1,1.542242889E0,-2.984793091E-1,2.317331085E0
